"UniprotID"	"Name"	"Description"	"M_1"	"M_2"	"M_3"	"G1_1"	"G1_2"	"G1_3"	"p.value"	"difference"	"CI_diff_low"	"CI_diff_high"	"FDR"	"sig"
"P39687"	"AN32A_HUMAN"	"Acidic leucine-rich nuclear phosphoprotein 32 family member A"	7.66916529038842	7.51396311961131	7.47269957403819	7.87086147013902	7.67813440811396	7.87086147013902	0.0440513988367051	0.254676454784698	0.0109770597990084	0.498375849770387	0.116515067628251	FALSE
"P39748"	"FEN1_HUMAN"	"Flap endonuclease 1"	6.59330036015076	6.51926715147124	6.75968749321782	6.8223400412164	6.5279095260487	6.8223400412164	0.45517101423826	0.100111534547225	-0.236353057120235	0.436576126214686	0.596765993690216	FALSE
"P39880"	"CUX1_HUMAN"	"Homeobox protein cut-like 1"	5.98624105811133	5.86794658438521	6.07814146666503	5.99460418263242	6.03486951476858	5.99460418263242	0.649213499777964	0.030582923623947	-0.142390262643161	0.203556109891055	0.756367786060929	FALSE
"P40121"	"CAPG_HUMAN"	"Macrophage-capping protein"	5.56820937918793	5.4898506634945	5.36453126916486	5.65559964550508	5.63828249715744	5.65559964550508	0.0420935616189764	0.175630158773432	0.0101660670216281	0.341094250525235	0.114476938679842	FALSE
"P40123"	"CAP2_HUMAN"	"Adenylyl cyclase-associated protein 2"	5.06859243350456	5.21051444533161	5.04785889972899	4.84325700874442	4.97805859337773	4.84325700874442	0.0315450852988614	-0.220797722566198	-0.409754137549649	-0.0318413075827474	0.0952621979684233	FALSE
"P40222"	"TXLNA_HUMAN"	"Alpha-taxilin"	6.26711120672301	6.29334087646123	6.38544025892784	6.41944929983784	6.31410779650974	6.41944929983784	0.241069576105316	0.0690380180244503	-0.0703472093063112	0.208423245355212	0.374579045326182	FALSE
"P40227"	"TCPZ_HUMAN"	"T-complex protein 1 subunit zeta"	6.84714141190194	6.79547694605276	6.66595514428431	6.88632573063631	6.90405801193395	6.88632573063631	0.0863432019806061	0.122711990322516	-0.0278067975195777	0.27323077816461	0.184237120560244	FALSE
"P40261"	"NNMT_HUMAN"	"Nicotinamide N-methyltransferase"	6.79800463323914	6.70178451678332	6.47269957403819	7.0058772095635	6.9457714886227	7.0058772095635	0.0290497644646184	0.328345727896353	0.054751203589863	0.601940252202842	0.0896969732720356	FALSE
"P40692"	"MLH1_HUMAN"	"DNA mismatch repair protein Mlh1"	6.07423163954143	6.21705729119838	6.19131168981011	6.2150270541191	6.26455197203551	6.2150270541191	0.206718915428484	0.0706684865745917	-0.0596818837094644	0.201018856858648	0.336603219877064	FALSE
"P40763"	"STAT3_HUMAN"	"Signal transducer and activator of transcription 3"	5.27855474013463	5.46807372109925	5.23612553716081	5.41504412071784	5.42236068716176	5.41504412071784	0.276158961168675	0.0898983100675883	-0.108190131410608	0.287986751545784	0.413522261874463	FALSE
"P40818"	"UBP8_HUMAN"	"Ubiquitin carboxyl-terminal hydrolase 8"	4.72579659090469	4.80853309887821	4.95533228469744	5.16343532168182	5.06746782892662	5.16343532168182	0.0153998882711097	0.301558832603309	0.0951313010579952	0.507986364148623	0.061721465939977	FALSE
"P40855"	"PEX19_HUMAN"	"Peroxisomal biogenesis factor 19"	5.68214870600185	5.22357059815705	5.67305853155887	5.51996207809315	5.73801769979254	5.51996207809315	0.712749656098997	0.0663880067536873	-0.399816188501217	0.532592202008591	0.805384024243563	FALSE
"P40925"	"MDHC_HUMAN"	"Malate dehydrogenase, cytoplasmic"	5.81606677890755	5.54289689785614	5.62698052186109	5.86495207984374	5.92015001534972	5.86495207984374	0.055684115827413	0.221369992137475	-0.00864440157744792	0.451384385852399	0.136692489630203	FALSE
"P40926"	"MDHM_HUMAN"	"Malate dehydrogenase, mitochondrial"	7.45173271937203	7.56358105202787	7.34687260266835	7.38307379069399	7.26939161106202	7.38307379069399	0.210848435378457	-0.108882393872753	-0.311978211010726	0.0942134232652186	0.341401813201125	FALSE
"P40937"	"RFC5_HUMAN"	"Replication factor C subunit 5"	5.77048020460361	5.62882707664331	5.27399372275125	5.58284330306976	5.8286809693395	5.58284330306976	0.560683637579527	0.107022190493616	-0.361852570372744	0.575896951359976	0.691616059919144	FALSE
"P40938"	"RFC3_HUMAN"	"Replication factor C subunit 3"	5.13485027803453	5.32093843502526	4.98303288046572	4.84762220130582	4.99685618883185	4.84762220130582	0.0857178296201188	-0.248907000694004	-0.553332143076755	0.0555181416887475	0.183528804508699	FALSE
"P40939"	"ECHA_HUMAN"	"Trifunctional enzyme subunit alpha, mitochondrial"	6.68091721208082	6.6723287152799	6.70251662438739	6.52269445588129	6.39958542907316	6.52269445588129	0.00835959011668111	-0.203596070304124	-0.320227460822951	-0.0869646797852959	0.0446189544112773	FALSE
"P41091"	"IF2G_HUMAN"	"Eukaryotic translation initiation factor 2 subunit 3"	5.89253331471595	6.47081388344416	5.61227402304606	5.74372133519351	5.88778448968438	5.74372133519351	0.480100358492583	-0.200131353711593	-0.914478769168195	0.514216061745009	0.61987913012884	FALSE
"P41134"	"ID1_HUMAN"	"DNA-binding protein inhibitor ID-1"	4.98524368853073	4.73749376194636	4.90553835968128	5.31140584448283	5.25677462144379	5.31140584448283	0.00518206511735734	0.417103500083695	0.208160665356893	0.626046334810497	0.0336285915445501	FALSE
"P41208"	"CETN2_HUMAN"	"Centrin-2"	6.45893540553038	6.53767918858512	6.56570720459161	6.54032987578711	6.35110200399194	6.54032987578711	0.571541325815373	-0.0435200143803121	-0.239845143149883	0.152805114389259	0.700356454851011	FALSE
"P41214"	"EIF2D_HUMAN"	"Eukaryotic translation initiation factor 2D"	5.71139352577771	5.71917357873957	6.16333611714893	6.31928513791241	6.32344566108908	6.31928513791241	0.0379173124874216	0.456037571749232	0.0413083640258927	0.870766779472572	0.107531710364623	FALSE
"P41223"	"BUD31_HUMAN"	"Protein BUD31 homolog"	4.4062550888542	4.72377548069858	5.14914223556617	4.78981774978296	5.07412131515855	4.78981774978296	0.623538753329078	0.124861336535176	-0.528011536315788	0.77773420938614	0.738980451913403	FALSE
"P41227"	"NAA10_HUMAN"	"N-alpha-acetyltransferase 10"	5.78545441929862	5.76454508650087	5.83128380498786	6.00049675055562	5.85209763377067	6.00049675055562	0.0418224412734766	0.157269274698183	0.00942927928104293	0.305109270115323	0.114014530648279	FALSE
"P41236"	"IPP2_HUMAN"	"Protein phosphatase inhibitor 2"	5.75885487948398	5.65797342230283	5.82619492831506	6.17910747986415	5.97332067437106	6.17910747986415	0.0125692355539118	0.362837467999166	0.128975507962779	0.596699428035554	0.0558047526339817	FALSE
"P41240"	"CSK_HUMAN"	"Tyrosine-protein kinase CSK"	6.02363906726774	5.83429619494329	6.02805041864881	6.09807090777325	6.19605203498803	6.09807090777325	0.0783095471978977	0.168736056558227	-0.0304162143191959	0.367888327435651	0.172316816128301	FALSE
"P41250"	"SYG_HUMAN"	"Glycine--tRNA ligase"	6.55751279605643	6.5219118727268	6.50331066745374	6.58153354806297	6.70124112893426	6.58153354806297	0.0942099344116877	0.0938576296077454	-0.0254022981030715	0.213117557318562	0.195110531310289	FALSE
"P41252"	"SYIC_HUMAN"	"Isoleucine--tRNA ligase, cytoplasmic"	6.17564216071279	6.1706217182081	5.85146168692549	6.004411800559	6.11985585553779	6.004411800559	0.849763011817161	-0.0230153697301905	-0.339332485157217	0.293301745696836	0.89863216670921	FALSE
"P41440"	"S19A1_HUMAN"	"Folate transporter 1"	5.43867656654658	5.50863951563376	5.57027993438143	5.17216308599436	5.15793506131573	5.17216308599436	0.00090627397818202	-0.338444927752444	-0.444812282025077	-0.23207757347981	0.0128605117999518	FALSE
"P41743"	"KPCI_HUMAN"	"Protein kinase C iota type"	5.67598069728696	5.94288232775939	5.56723305882257	6.06564943008087	6.03940986482883	6.06564943008087	0.0427304483463468	0.32820421370722	0.0174077172746414	0.639000710139799	0.115415322123062	FALSE
"P42126"	"ECI1_HUMAN"	"Enoyl-CoA delta isomerase 1, mitochondrial"	5.9651501180235	6.09093282957894	5.88610782973238	5.86279719514007	5.72820817653453	5.86279719514007	0.0945957192001493	-0.162796070173382	-0.369999272823904	0.0444071324771406	0.195628826168217	FALSE
"P42166"	"LAP2A_HUMAN"	"Lamina-associated polypeptide 2, isoform alpha"	4.89678278771731	5.08020642298588	5.02583259339899	4.81678479738323	4.95421185142336	4.81678479738323	0.123601054716029	-0.138346785970787	-0.335788048854992	0.0590944769134185	0.233684508818059	FALSE
"P42167"	"LAP2B_HUMAN"	"Lamina-associated polypeptide 2, isoforms beta/gamma"	6.42623630904578	6.44735491062017	6.65236158684579	6.03726762871105	6.19808400017026	6.03726762871105	0.00966526065882696	-0.417777849639798	-0.667254986477198	-0.168300712802397	0.0485280130817973	FALSE
"P42224"	"STAT1_HUMAN"	"Signal transducer and activator of transcription 1-alpha/beta"	5.98723773866281	5.69828141095637	5.79267235571788	5.94657661173812	6.02917390910458	5.94657661173812	0.173116663864503	0.148045209081254	-0.100206287128966	0.396296705291474	0.296242641585112	FALSE
"P42226"	"STAT6_HUMAN"	"Signal transducer and activator of transcription 6"	4.64978318033651	4.52718681476748	4.95066336463259	4.76925642730064	4.93240748110501	4.76925642730064	0.450740304130261	0.114428991989906	-0.266104772860192	0.494962756840005	0.592301892591745	FALSE
"P42285"	"SK2L2_HUMAN"	"Superkiller viralicidic activity 2-like 2"	5.71981277875568	5.57635965674918	5.7489710462397	5.68638816012755	5.78338488368665	5.68638816012755	0.58493592055399	0.0370059073990685	-0.136185850275679	0.210197665073816	0.709855214389969	FALSE
"P42566"	"EPS15_HUMAN"	"Epidermal growth factor receptor substrate 15"	5.49441911847358	5.26520508686502	5.40263587419036	5.49513497331183	5.42756584629302	5.49513497331183	0.292319648613878	0.0851919044625769	-0.110018526627624	0.280402335552778	0.432561161224124	FALSE
"P42574"	"CASP3_HUMAN"	"Caspase-3"	5.72101152833931	5.54809580453046	5.60486417090237	5.76118054432828	5.76156677348096	5.76118054432828	0.0549231422566824	0.136652119455127	-0.00463623763652715	0.277940476546782	0.135292757418978	FALSE
"P42677"	"RS27_HUMAN"	"40S ribosomal protein S27"	7.27855474013463	7.44526657002746	7.23420578299745	7.104012635016	7.09116879625375	7.104012635016	0.0270154766934054	-0.21961100895793	-0.398394634249405	-0.0408273836664552	0.0861808632197364	FALSE
"P42684"	"ABL2_HUMAN"	"Abelson tyrosine-protein kinase 2"	5.32659563967655	5.25570321909786	5.03908869010126	5.65932914790313	5.74498388928536	5.65932914790313	0.00617419569213368	0.480751545405317	0.227905858309413	0.733597232501222	0.0374138030873992	FALSE
"P42696"	"RBM34_HUMAN"	"RNA-binding protein 34"	5.97623619803694	5.96637313234555	6.11928875780678	6.06095773475615	5.96737631062181	6.06095773475615	0.883391160568584	0.00913123064827825	-0.153104773665856	0.171367234962412	0.922035531656363	FALSE
"P42704"	"LPPRC_HUMAN"	"Leucine-rich PPR motif-containing protein, mitochondrial"	6.80988338917708	6.75333527842569	6.75500883945963	6.4811552608168	6.56617108452253	6.4811552608168	0.00147975851893014	-0.263248633635423	-0.357327584619361	-0.169169682651486	0.017156878892174	FALSE
"P42765"	"THIM_HUMAN"	"3-ketoacyl-CoA thiolase, mitochondrial"	5.56954089293348	5.83216675538195	5.59741606431895	5.40619320313558	5.31035566164863	5.40619320313558	0.0306478959564635	-0.292127214904861	-0.539792520213024	-0.044461909596698	0.0935311581673467	FALSE
"P42766"	"RL35_HUMAN"	"60S ribosomal protein L35"	6.80593466128233	6.55585920465014	6.70667624776168	6.88207625763495	6.92751698475794	6.88207625763495	0.048944856327861	0.207733128777894	0.00155056638843396	0.413915691167355	0.125047610812863	FALSE
"P42785"	"PCP_HUMAN"	"Lysosomal Pro-X carboxypeptidase"	5.77048020460361	6.1313274171725	5.66880069755571	5.47834298889141	5.50347029046284	5.47834298889141	0.0580052835302355	-0.370150683695385	-0.760470965852601	0.0201695984618298	0.141436869553877	FALSE
"P42892"	"ECE1_HUMAN"	"Endothelin-converting enzyme 1"	5.76118745079387	6.03278107679314	6.03688778190799	5.77155554339023	6.22124818781465	5.77155554339023	0.905574242802585	-0.0221656782999631	-0.509358437585575	0.465027080985649	0.937730573519033	FALSE
"P43007"	"SATT_HUMAN"	"Neutral amino acid transporter A"	6.35775657116301	6.54549869304442	6.31816130602682	6.57035235888657	6.41713668009875	6.57035235888657	0.265710840700212	0.112141609212544	-0.128703570749015	0.352986789174103	0.401206693044723	FALSE
"P43034"	"LIS1_HUMAN"	"Platelet-activating factor acetylhydrolase IB subunit alpha"	6.20678067252169	5.90082994619899	5.91275786619436	5.89899956067142	6.10693611211206	5.89899956067142	0.767717525244709	-0.0384777504867149	-0.376419742549097	0.299464241575667	0.845526174318054	FALSE
"P43121"	"MUC18_HUMAN"	"Cell surface glycoprotein MUC18"	6.39428244718813	6.30105996946614	6.42972953507263	6.00343403363517	5.87767800323406	6.00343403363517	0.00189539546518251	-0.413508627074164	-0.571291643313082	-0.255725610835246	0.0199708274013938	FALSE
"P43246"	"MSH2_HUMAN"	"DNA mismatch repair protein Msh2"	5.99716685590654	5.85960728347248	5.68435170109023	5.83887856823385	5.96618449308943	5.83887856823385	0.748998562327016	0.0342719296959579	-0.24329858889334	0.311842448285256	0.830788942554326	FALSE
"P43304"	"GPDM_HUMAN"	"Glycerol-3-phosphate dehydrogenase, mitochondrial"	5.87540913692474	5.9329804698027	5.80307020282321	5.74839782240298	5.54557212334266	5.74839782240298	0.0702647255234183	-0.189697347134008	-0.404461538453848	0.0250668441858315	0.160105968891956	FALSE
"P43355"	"MAGA1_HUMAN"	"Melanoma-associated antigen 1"	5.61667486852457	5.64832325226911	5.54881542519284	5.92917603492942	5.82210831541601	5.92917603492942	0.00333817613969329	0.288882279762779	0.160584802281521	0.417179757244037	0.0269198729477501	FALSE
"P43358"	"MAGA4_HUMAN"	"Melanoma-associated antigen 4"	5.18262014307536	4.76454508650087	4.83382152778976	5.28750642923975	5.41713668009875	5.28750642923975	0.0415550644158029	0.403720927070756	0.025033505383801	0.782408348757711	0.113607453568582	FALSE
"P43490"	"NAMPT_HUMAN"	"Nicotinamide phosphoribosyltransferase"	6.65731685302192	6.46807372109925	6.53640506874341	6.8756784864368	6.79819569547168	6.8756784864368	0.008361224224628	0.295919008493566	0.126390360889445	0.465447656097687	0.0446189544112773	FALSE
"P43686"	"PRS6B_HUMAN"	"26S protease regulatory subunit 6B"	5.85371406582542	5.91699476563	5.66167626312233	5.8454412560063	5.74637309983169	5.8454412560063	0.985430306255415	0.00162350575550896	-0.2303933923545	0.233640403865518	0.990232263891188	FALSE
"P43897"	"EFTS_HUMAN"	"Elongation factor Ts, mitochondrial"	5.79800463323914	5.75333527842569	5.63282140045015	5.6642868676991	5.78743929864797	5.6642868676991	0.74124053661742	-0.0227160926896008	-0.200901352550916	0.155469167171714	0.825921045625045	FALSE
"P45880"	"VDAC2_HUMAN"	"Voltage-dependent anion-selective channel protein 2"	6.46180644138513	6.64590059000225	6.46125604062658	6.49513497331183	6.54716714289804	6.49513497331183	0.877267606827214	-0.0105086608307543	-0.187804557191783	0.166787235530275	0.917302274867862	FALSE
"P45973"	"CBX5_HUMAN"	"Chromobox protein homolog 5"	6.12673256023184	6.01786936738921	6.27586128940802	6.3580487551737	6.39781850289897	6.3580487551737	0.0382626211985836	0.231150932072435	0.0202977735140692	0.4420040906308	0.108134911818807	FALSE
"P45974"	"UBP5_HUMAN"	"Ubiquitin carboxyl-terminal hydrolase 5"	6.25970642550126	6.08020642298588	6.13789110059146	6.3679589846481	6.13902108995165	6.3679589846481	0.22712741432838	0.132378370056418	-0.125440854663834	0.390197594776669	0.359860159823381	FALSE
"P45983"	"MK08_HUMAN"	"Mitogen-activated protein kinase 8"	5.74948669694979	5.65074185307175	5.83508871719129	5.82566294872968	5.823425243888	5.82566294872968	0.208409513190828	0.0798112913781805	-0.0680806136396477	0.227703196396009	0.338782806633964	FALSE
"P46013"	"KI67_HUMAN"	"Proliferation marker protein Ki-67"	6.37385054728331	6.45290908510637	6.52152775602306	5.92711504166336	5.88021126997958	5.92711504166336	0.000291462562724527	-0.537948678368813	-0.664111999069333	-0.411785357668293	0.00751296802308669	TRUE
"P46060"	"RAGP1_HUMAN"	"Ran GTPase-activating protein 1"	6.11035879637012	6.20558776425168	6.11720694641972	6.26728329125052	6.22523904801068	6.26728329125052	0.0319928460935214	0.108884041156733	0.0152729069424459	0.20249517537102	0.096211819449996	FALSE
"P46063"	"RECQ1_HUMAN"	"ATP-dependent DNA helicase Q1"	6.74064843136076	7.05029084508159	6.51679760411066	6.40988768669332	6.42929673437214	6.40988768669332	0.0848255324121235	-0.352888257598078	-0.782692600429355	0.0769160852331986	0.182210797673959	FALSE
"P46087"	"NOP2_HUMAN"	"Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase"	5.91365660628171	5.85960728347248	5.87136124436319	6.0749872946602	6.12627259720966	6.0749872946602	0.00088682444577423	0.210540684137564	0.144744379415636	0.276336988859493	0.0128605117999518	FALSE
"P46108"	"CRK_HUMAN"	"Adapter molecule crk"	5.44158816196648	4.95663173786734	5.2570759323177	5.56439763574894	5.49688263042807	5.56439763574894	0.0866478790481725	0.32346068992481	-0.0738560323591079	0.720777412208729	0.184729267659196	FALSE
"P46109"	"CRKL_HUMAN"	"Crk-like protein"	6.17038643526129	5.81717201715208	6.06524097795723	6.45278276250539	6.35657021663145	6.45278276250539	0.0211849997912826	0.403112103757211	0.0990607918294066	0.707163415685015	0.0749523215654815	FALSE
"P46199"	"IF2M_HUMAN"	"Translation initiation factor IF-2, mitochondrial"	5.55617012956502	5.40643465530686	5.64587755327559	6.18515652453696	5.84173712216495	6.18515652453696	0.0163179190938473	0.534522611030461	0.162210393681568	0.906834828379354	0.0634080597219718	FALSE
"P46459"	"NSF_HUMAN"	"Vesicle-fusing ATPase"	5.87109614405366	5.58902606858534	5.46289639900783	5.47128823135746	5.44649234963466	5.47128823135746	0.215120023166822	-0.177983266432414	-0.513799836245354	0.157833303380526	0.345989697427641	FALSE
"P46734"	"MP2K3_HUMAN"	"Dual specificity mitogen-activated protein kinase kinase 3"	6.35929708923879	6.13651386388783	6.08028037742137	6.41798240083919	6.56302109409888	6.41798240083919	0.0488009052282274	0.274298188409754	0.00232830793899259	0.546268068880514	0.124790268727983	FALSE
"P46736"	"BRCC3_HUMAN"	"Lys-63-specific deubiquitinase BRCC36"	5.79459266072042	5.51926715147124	5.68856395237714	5.78754757615813	5.63528624469752	5.78754757615813	0.505557923809286	0.0693192108149967	-0.194138183883708	0.332776605513702	0.642899751013117	FALSE
"P46776"	"RL27A_HUMAN"	"60S ribosomal protein L27a"	7.90524436646551	7.80799144501756	7.77495424987113	7.84462255076865	7.75226236619087	7.84462255076865	0.770161867454563	-0.0155608645420093	-0.153742920670267	0.122621191586248	0.847031356701457	FALSE
"P46777"	"RL5_HUMAN"	"60S ribosomal protein L5"	6.85207370744417	6.8648249927435	6.86144577549811	6.94555883741662	6.82933659081903	6.94555883741662	0.290543801626108	0.047369929988835	-0.0607116557092991	0.155451515686969	0.430374528114199	FALSE
"P46778"	"RL21_HUMAN"	"60S ribosomal protein L21"	7.66543418044443	7.79219436206346	7.7795687684437	7.83448679911669	7.70696044283049	7.83448679911669	0.474052304830356	0.0462455767040924	-0.116413192355069	0.208904345763254	0.614543782687578	FALSE
"P46779"	"RL28_HUMAN"	"60S ribosomal protein L28"	8.2493585469617	8.37606100626335	8.06199775057215	8.22050698343424	8.16626232853835	8.22050698343424	0.788189416199256	-0.0267136694634544	-0.284919975111195	0.231492636184286	0.861561136112671	FALSE
"P46781"	"RS9_HUMAN"	"40S ribosomal protein S9"	6.50141232189454	6.13651386388783	6.2226333008327	5.95873422616436	6.87894519263559	5.95873422616436	0.950838247744998	-0.0213819472169225	-0.926241274155946	0.883477379722101	0.967344393928181	FALSE
"P46782"	"RS5_HUMAN"	"40S ribosomal protein S5"	6.65856864923138	6.83854566794465	6.68856395237714	6.76464717404805	6.57401610135681	6.76464717404805	0.761472045838608	-0.0274559400334162	-0.262012491984331	0.207100611917499	0.84067893763162	FALSE
"P46783"	"RS10_HUMAN"	"40S ribosomal protein S10"	7.11583739171679	7.02534448795136	6.73546256701428	6.92505109990807	7.01310554047693	6.92505109990807	0.971641444284127	-0.00447890212978841	-0.333261190604904	0.324303386345327	0.980660817977599	FALSE
"P46821"	"MAP1B_HUMAN"	"Microtubule-associated protein 1B"	5.54538357433878	5.46807372109925	5.54262359147857	5.63048682620672	5.58337415605505	5.63048682620672	0.0321335461982541	0.0960889738506268	0.013359705715729	0.178818241985525	0.0962865928209759	FALSE
"P46937"	"YAP1_HUMAN"	"Transcriptional coactivator YAP1"	5.48739185157961	5.21705729119838	5.52388702889698	5.71772612666056	5.46010278115331	5.71772612666056	0.160730450631753	0.222406287599823	-0.13680506406653	0.581617639266175	0.281867460630673	FALSE
"P46939"	"UTRO_HUMAN"	"Utrophin"	5.24894308402409	5.12959444994804	5.27399372275125	4.98868744826598	4.95421185142336	4.98868744826598	0.00641245977470999	-0.240314836256018	-0.368051285347958	-0.112578387164078	0.0379360069048929	FALSE
"P46940"	"IQGA1_HUMAN"	"Ras GTPase-activating-like protein IQGAP1"	6.55415378396652	6.32700018781246	6.43892669484981	6.19632361544069	6.18379977416401	6.19632361544069	0.0195641945733639	-0.247877887194468	-0.430314340005658	-0.0654414343832783	0.0710463267085554	FALSE
"P46977"	"STT3A_HUMAN"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"	6.00111944753204	6.17398856930649	5.22456850573841	5.17042175199793	5.60497641054026	5.17042175199793	0.211234522502947	-0.484618869346943	-1.38950835074733	0.420270612053441	0.341643734714851	FALSE
"P47755"	"CAZA2_HUMAN"	"F-actin-capping protein subunit alpha-2"	5.54808778326716	5.50597032885778	5.3750236429825	5.62921963680519	5.57714220234353	5.62921963680519	0.0691602311920598	0.135499906948823	-0.0169887975009412	0.287988611398587	0.158480327668114	FALSE
"P47813"	"IF1AX_HUMAN"	"Eukaryotic translation initiation factor 1A, X-chromosomal"	5.5775042712439	5.58902606858534	5.50808517277409	5.9567150585277	5.54876040097371	5.9567150585277	0.130535647107558	0.2625250018086	-0.121498161425031	0.646548165042231	0.243762233634876	FALSE
"P47897"	"SYQ_HUMAN"	"Glutamine--tRNA ligase"	5.66978620498414	5.7420376870913	5.74223261717073	5.92814590633093	6.10909745340153	5.92814590633093	0.0141078704256204	0.27044425227241	0.0900872172937691	0.45080128725105	0.0594590101003885	FALSE
"P47914"	"RL29_HUMAN"	"60S ribosomal protein L29"	7.74064843136076	7.89777877472497	7.67765704851622	7.72545539943703	7.63002778259563	7.72545539943703	0.342067660300361	-0.0783818910440841	-0.280429928507842	0.123666146419674	0.485998688625562	FALSE
"P47985"	"UCRI_HUMAN"	"Cytochrome b-c1 complex subunit Rieske, mitochondrial"	5.50975966460806	5.59406165848264	5.63718659301155	5.36415540996699	5.36382907491795	5.36415540996699	0.00445011807095559	-0.216289340416772	-0.320183516456996	-0.112395164376548	0.0311265179748079	FALSE
"P48047"	"ATPO_HUMAN"	"ATP synthase subunit O, mitochondrial"	5.97924494790928	5.88858635044425	6.22843114537081	6.45992836919292	6.51329572031891	6.45992836919292	0.0124436287879783	0.445630004993466	0.159251079624469	0.732008930362464	0.0555324160285721	FALSE
"P48059"	"LIMS1_HUMAN"	"LIM and senescent cell antigen-like-containing domain protein 1"	5.92929855612185	5.97411916459619	5.9921494671427	5.83997442475512	5.9360645047131	5.83997442475512	0.0658490767618553	-0.0931846112124655	-0.196139662252617	0.00977043982768621	0.154683714085823	FALSE
"P48147"	"PPCE_HUMAN"	"Prolyl endopeptidase"	6.06859243350456	5.98566078647888	6.06955397082831	6.24759868741536	5.9530091043417	6.24759868741536	0.349096544950366	0.108133096120227	-0.175223568136635	0.391489760377089	0.493314598762461	FALSE
"P48426"	"PI42A_HUMAN"	"Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha"	4.97924494790928	5.31789798070521	5.13068533085861	5.29071598571564	5.38360464367927	5.29071598571564	0.156238535441923	0.179069451879152	-0.106127047010847	0.464265950769151	0.276724326270449	FALSE
"P48449"	"ERG7_HUMAN"	"Lanosterol synthase"	5.73769026948594	6.16047376283201	5.76368572683705	5.68638816012755	5.4396386785936	5.68638816012755	0.150764459100356	-0.283144920102096	-0.726330367267409	0.160040527063217	0.270682209840004	FALSE
"P48506"	"GSH1_HUMAN"	"Glutamate--cysteine ligase catalytic subunit"	5.70897897284441	5.75558421892925	5.56723305882257	5.75073039371287	5.8286809693395	5.75073039371287	0.1857337493405	0.0994485020563349	-0.0735605149408408	0.272457519053511	0.311970416080097	FALSE
"P48507"	"GSH0_HUMAN"	"Glutamate--cysteine ligase regulatory subunit"	5.91365660628171	5.64832325226911	5.65881660898309	5.66675935337862	5.54237678418286	5.66675935337862	0.297836654012502	-0.114966992197934	-0.381914621429477	0.151980637033608	0.438254036765593	FALSE
"P48509"	"CD151_HUMAN"	"CD151 antigen"	6.49861910700286	6.29334087646123	6.34687260266835	5.98868744826598	6.31785019819556	5.98868744826598	0.0890320697648369	-0.281202497134971	-0.630397444517935	0.0679924502479936	0.187617215628529	FALSE
"P48556"	"PSMD8_HUMAN"	"26S proteasome non-ATPase regulatory subunit 8"	5.74948669694979	5.80419416315387	5.92708939173886	6.02960389201288	6.09171537517329	6.02960389201288	0.0167146323482082	0.223384302452176	0.0666598662518257	0.380108738652527	0.064155887258589	FALSE
"P48634"	"PRC2A_HUMAN"	"Protein PRRC2A"	5.83501322014774	5.68889799549773	5.89706968522883	5.93534140773514	5.72539316092748	5.93534140773514	0.56552703700093	0.0583650251744832	-0.200681129373639	0.317411179722606	0.69562901591299	FALSE
"P48637"	"GSHB_HUMAN"	"Glutathione synthetase"	5.29635602649887	5.29024163780234	4.62698052186109	5.08241431256027	5.09608056773469	5.08241431256027	0.946793550910261	0.0157770022309824	-0.601037560539628	0.632591565001593	0.96563783942195	FALSE
"P48643"	"TCPE_HUMAN"	"T-complex protein 1 subunit epsilon"	6.59591630835778	6.73863108564805	6.66167626312233	6.7915180387728	6.83522381520627	6.7915180387728	0.0323913772132817	0.140678745207903	0.019242437177102	0.262115053238704	0.0964992257582237	FALSE
"P48681"	"NEST_HUMAN"	"Nestin"	5.46323981958639	5.64347385260771	5.63282140045015	5.78527382463801	5.70410362003383	5.78527382463801	0.0502293771965784	0.178372065555202	-0.000287734303621571	0.357031865414025	0.127525932965911	FALSE
"P48729"	"KC1A_HUMAN"	"Casein kinase I isoform alpha"	6.47394500133627	6.49120086952744	6.44059262464334	6.99115570385673	7.02288266208846	6.99115570385673	8.14488944742921e-06	0.533151858098291	0.482526485351708	0.583777230844875	0.00167959255962344	TRUE
"P48739"	"PIPNB_HUMAN"	"Phosphatidylinositol transfer protein beta isoform"	6.88399663276147	6.55843774875192	6.59292867332663	6.89162003030582	6.87894519263559	6.89162003030582	0.113252151587316	0.208940732802405	-0.0779735743584364	0.495855039963246	0.220471316003089	FALSE
"P49006"	"MRP_HUMAN"	"MARCKS-related protein"	6.36237319923338	5.64347385260771	6.46943924487461	6.58415187008999	6.69405995412269	6.58415187008999	0.152254905962118	0.462359132528986	-0.264794441278537	1.18951270633651	0.272100454119402	FALSE
"P49137"	"MAPK2_HUMAN"	"MAP kinase-activated protein kinase 2"	4.87970927435837	4.64832325226911	4.69276394090643	5.15289182744035	4.97332067437106	5.15289182744035	0.0190690082197275	0.352769287239289	0.0951638023150345	0.610374772163543	0.0695982638816098	FALSE
"P49189"	"AL9A1_HUMAN"	"4-trimethylaminobutyraldehyde dehydrogenase"	6.10210169569482	5.82147215458571	6.14301613276933	6.27459632035236	6.18482477956477	6.27459632035236	0.102382799143252	0.222475812406549	-0.070139870806505	0.515091495619604	0.205904415242719	FALSE
